song_id,song_name,song_type,explicit,entry_year,exit_year,n_years_on_chart,years_on_chart,weeks_on_chart,song_rank_entry,song_rank_peak,song_rank_final,entry_week,exit_week,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
02HlQYEwVcGVPRTMgxWO7r,Bachelor Boy,Solo,FALSE,1964,1964,1,1964,1,2,2,2,1964-08-01,1964-08-01,121707,0.0101,0.561,0.644,0.104,0.31,-10.034,0.0352,0.886,100.624
02PSTB9Cu6AQccSrMZKuKo,Up Tight,Solo,FALSE,1966,1966,1,1966,5,27,52,49,1966-10-15,1966-11-12,349267,0.688,0.731,0.66,0.751,0.0715,-10.931,0.034,0.768,134.387
02QQXgeAghpU4smdM7l7We,Spotlight,Solo,FALSE,2008,2008,1,2008,21,5,77,54,2008-08-09,2008-12-27,250107,0.0448,0.707,0.724,0,0.072,-3.887,0.051,0.659,108.984
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Solo,FALSE,2009,2010,2,2009;2010,27,27,95,52,2009-09-12,2010-03-13,208307,0.113,0.762,0.692,0,0.094,-3.973,0.0438,0.397,114.906
02ZYIF6aoXo6Zz7EUBpoIc,Sophisticated Cissy,Solo,FALSE,1969,1969,1,1969,8,30,67,56,1969-02-08,1969-03-29,176693,0.267,0.671,0.46,0.366,0.0379,-13.482,0.0346,0.812,142.696
02acUMylPHMjJ9miDc9b38,Ever the Same,Solo,FALSE,2006,2006,1,2006,20,9,53,39,2006-01-21,2006-06-03,256600,0.0152,0.435,0.729,2.63e-5,0.11,-4.818,0.0307,0.524,188.017
02as9VXZxm5tGvXNkowiDk,Caught a Lite Sneeze,Solo,FALSE,1996,1996,1,1996,13,31,41,11,1996-01-20,1996-04-13,266373,0.394,0.566,0.759,7.89e-6,0.0753,-9.091,0.0462,0.918,78.952
02cO8JBZT4Rx5BJ1qbe2uh,Roll (feat. Sean Kingston),Collaboration,TRUE,2008,2008,1,2008,2,40,40,32,2008-04-05,2008-04-12,239107,0.128,0.77,0.611,0,0.0898,-7.465,0.209,0.563,85.004
02d1E4NRuh7OEQO4vCb9PD,Marry The Night,Solo,FALSE,2011,2012,2,2011;2012,12,22,72,8,2011-06-11,2012-02-11,264520,9.92e-4,0.612,0.877,0.00563,0.462,-4.43,0.064,0.38,131.068
02eD9ymfJOJOhM97HYp5R9,The House That Built Me,Solo,FALSE,2010,2010,1,2010,20,3,73,29,2010-04-10,2010-08-21,236627,0.575,0.515,0.3,8.46e-6,0.115,-8.005,0.0289,0.206,81.12
02hIV5OSVZBRia0T3tqr5w,To Each His Own,Solo,FALSE,1964,1964,1,1964,4,3,23,23,1964-03-14,1964-04-04,154173,0.906,0.347,0.481,1.16e-6,0.277,-9.355,0.0284,0.566,107.863
02iG08jjPlK4Zrw1yy95le,Talk To Me,Solo,FALSE,1986,1987,2,1986;1987,20,20,80,21,1986-11-08,1987-03-21,230093,0.00313,0.766,0.717,0.0423,0.0598,-7.492,0.0642,0.645,114.59
02jcEwywffn3Tsb48fXmlW,Get the Party Started,Solo,FALSE,2001,2002,2,2001;2002,24,32,97,53,2001-10-27,2002-04-06,192533,0.00108,0.802,0.904,0,0.173,-3.267,0.0459,0.961,128.931
02kLsFtDarrR3xZldeerbL,Save the Night for Me,Solo,FALSE,1985,1985,1,1985,5,12,24,10,1985-05-04,1985-06-01,203530,0.646,0.658,0.64,5.2e-5,0.104,-10.515,0.0357,0.36,112.389
02lTDOxHeXTHsdwXoz6lpC,In the Meantime,Solo,FALSE,1996,1996,1,1996,20,58,69,6,1996-04-06,1996-08-17,299507,0.083,0.269,0.895,0.00266,0.153,-6.382,0.118,0.16,168.479
02oIcYlpfTq4p3ssQnyuqG,Goldfinger,Solo,FALSE,1965,1965,1,1965,9,3,46,43,1965-01-23,1965-03-20,125295,0.491,0.339,0.506,0.893,0.0766,-12.769,0.0348,0.355,133.459
02srSkeu2pzybuVr2B9TJm,When Will I See You Again,Solo,FALSE,1974,1975,2,1974;1975,18,7,99,22,1974-09-28,1975-01-25,178747,0.732,0.564,0.594,0.00366,0.343,-9.245,0.0328,0.766,120.749
02tiurLpJcKS0aFVsyvKz3,"Porpoise Song (Theme from ""Head"")",Solo,FALSE,1968,1968,1,1968,6,12,39,39,1968-10-12,1968-11-16,160320,0.309,0.32,0.448,0.35,0.263,-8.786,0.0275,0.261,64.426
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),Solo,FALSE,2010,2010,1,2010,21,7,77,52,2010-01-02,2010-06-19,224093,1.76e-4,0.59,0.698,0,0.107,-4.262,0.0286,0.352,95.975
033BQ6igY3xKhqOtfHgMAx,Need Your Loving Tonight,Collaboration,FALSE,1980,1981,2,1980;1981,11,25,57,7,1980-11-29,1981-02-07,298000,0.374,0.9,0.611,0.794,0.0607,-5.443,0.0582,0.847,119.996
033uNwmVzZvXm00CUPBnA0,One & One (feat. Maria Nayler),Collaboration,FALSE,1996,1997,2,1996;1997,19,11,47,1,1996-10-05,1997-02-08,239627,0.0534,0.65,0.702,0.00121,0.0496,-9.085,0.0295,0.774,120.055
035Wi3SCHzijMtWdhVv5K8,Nowhere To Go,Solo,FALSE,1996,1997,2,1996;1997,19,61,61,10,1996-10-12,1997-02-15,353040,0.174,0.504,0.443,2.41e-5,0.26,-11.11,0.0265,0.244,102.563
035fw4auzPyaTOkemNVBHe,Blues Power,Solo,FALSE,1980,1980,1,1980,5,15,25,3,1980-11-08,1980-12-06,188800,0.522,0.547,0.576,0.00647,0.119,-11.511,0.0408,0.846,145.207
036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Solo,FALSE,2013,2013,1,2013,3,3,8,7,2013-08-10,2013-08-24,222987,0.039,0.71,0.925,0,0.127,-3.329,0.0359,0.93,118.024
036VfOqzE69Sn7LEcqhMPo,You've Got My Soul On Fire,Solo,FALSE,1974,1974,1,1974,6,11,27,9,1974-06-22,1974-07-27,232440,0.0954,0.615,0.754,0.00191,0.0957,-8.923,0.0586,0.703,103.822
036xVkxIbTIJrQNNAQ4Rjb,You Need Me Baby,Solo,FALSE,1968,1968,1,1968,3,2,20,20,1968-10-12,1968-10-26,203440,0.208,0.647,0.657,0,0.103,-9.486,0.0369,0.938,89.027
03700DXvpDN5MXqaLeU0J0,Restless Heart,Solo,FALSE,1992,1992,1,1992,20,3,66,50,1992-07-11,1992-11-21,249107,0.116,0.558,0.915,8.5e-6,0.313,-8.501,0.0444,0.758,184.78
03B0yrE4zrioHjmY05l9xz,Make Her Feel Good,Solo,TRUE,2005,2005,1,2005,18,3,66,11,2005-06-04,2005-10-01,226013,0.0163,0.82,0.67,3.98e-4,0.189,-9.422,0.197,0.535,90.522
03DQO1cC5RzTWRxJLzJCgy,I Love You for All Seasons,Solo,FALSE,1971,1971,1,1971,20,13,80,68,1971-01-23,1971-06-05,184635,0.567,0.477,0.464,0,0.487,-10.818,0.0272,0.689,77.917
03DrwKCR5YhSyQiAQUqzxK,Get It Wet,Solo,TRUE,1997,1997,1,1997,2,5,5,3,1997-11-29,1997-12-06,242960,0.00781,0.678,0.795,0,0.156,-9.313,0.0822,0.55,128.949
03EnOL1O9EKi9CFNmPyrCm,Please Forgive Me,Solo,FALSE,1993,1994,2,1993;1994,28,36,94,66,1993-10-23,1994-04-30,355637,0.538,0.581,0.457,0,0.103,-6.941,0.0261,0.153,134.092
03K011CpEjqCtcSAYCBqow,I'm A Slave 4 U (Glee Cast Version),Solo,FALSE,2010,2010,1,2010,1,49,49,49,2010-10-16,2010-10-16,204053,0.409,0.909,0.779,6.81e-4,0.0398,-4.004,0.136,0.955,110.022
03L2AoiRbWhvt7BDMx1jUB,U With Me?,Solo,TRUE,2016,2016,1,2016,4,57,57,19,2016-05-21,2016-06-11,297373,0.352,0.44,0.421,1.33e-5,0.136,-11.399,0.154,0.116,87.629
03L32Cqbq5lKcTg6CCdV64,Passion,Solo,FALSE,1997,1997,1,1997,3,3,3,2,1997-02-08,1997-02-22,245000,0.101,0.725,0.806,0.884,0.114,-3.461,0.0499,0.589,127.011
03Lt3p5wQjBk5XkOUdznWp,You're All I Need to Get By,Solo,FALSE,1971,1971,1,1971,9,10,82,67,1971-02-20,1971-04-17,214093,0.624,0.518,0.611,0,0.363,-6.051,0.0322,0.426,89.483
03OArDwBMEgtTDcty84Rcp,The Last Waltz,Solo,FALSE,1967,1967,1,1967,9,23,76,45,1967-09-23,1967-11-18,184187,0.696,0.396,0.444,1.23e-6,0.201,-11.303,0.0302,0.4,108.189
03PvsaP7LHVT9CVKCq6Sdv,Don't Ever Wanna Lose Ya,Solo,FALSE,1979,1979,1,1979,12,18,61,2,1979-05-05,1979-07-21,322267,0.00244,0.322,0.65,1.54e-4,0.0428,-8.324,0.0399,0.479,132.864
03WWKLmyguLY0cLbEuKOfN,K-Jee,Solo,FALSE,1971,1971,1,1971,16,8,62,46,1971-07-03,1971-10-23,248493,0.502,0.817,0.628,0.48,0.0264,-7.971,0.0453,0.966,120.483
03Wma4AcL2NXi0HPqhKJ1v,"Baby, Come To Me",Collaboration,FALSE,1982,1983,2,1982;1983,32,20,100,11,1982-04-24,1983-04-23,215387,0.551,0.631,0.503,0,0.137,-12.083,0.0766,0.699,90.205
03Y9Gez0KGG8zYY3KWIqdk,Shattered Dreams,Solo,FALSE,1988,1988,1,1988,19,38,99,12,1988-03-19,1988-07-23,209960,0.0313,0.649,0.712,1.18e-5,0.291,-9.878,0.0342,0.779,121.041
03Yzlc8pGvWxRFeN7zxlTa,Function At The Junction,Solo,FALSE,1966,1966,1,1966,1,4,4,4,1966-09-24,1966-09-24,167274,0.103,0.719,0.631,0,0.245,-6.983,0.0305,0.909,115.483
03ZVEpSeeJfROJW65OHgsf,Twilight,Solo,FALSE,1981,1982,2,1981;1982,11,22,63,2,1981-10-24,1982-01-02,221960,0.43,0.312,0.7,1.22e-5,0.827,-10.876,0.0613,0.199,139.588
03ZtlmARAMWhAgZSIs6Fes,One In A Million,Solo,FALSE,2010,2010,1,2010,7,4,14,4,2010-11-13,2010-12-25,243227,0.122,0.763,0.794,2.86e-6,0.327,-6.078,0.0364,0.65,99.999
03b1NUHnoavfpLLKcEMfIb,Go Getta,Collaboration,TRUE,2007,2007,1,2007,20,15,83,27,2007-02-03,2007-06-16,229347,0.115,0.375,0.726,0,0.177,-6.46,0.193,0.44,173.99
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Solo,FALSE,2014,2014,1,2014,20,20,87,46,2014-03-29,2014-08-09,226867,0.0832,0.51,0.898,0,0.071,-3.15,0.0696,0.596,144.056
03i9ehMBCqbxKw7wwEycFZ,Only in My Dreams,Solo,FALSE,1987,1987,1,1987,28,8,97,10,1987-05-09,1987-11-14,233400,0.124,0.612,0.796,0.00477,0.0888,-10.885,0.0395,0.895,124.854
03j354P848KtNU2FVSwkDG,Real Life,Solo,TRUE,2015,2015,1,2015,2,39,39,22,2015-09-19,2015-09-26,223373,0.438,0.581,0.653,0,0.351,-5.04,0.0506,0.346,90.726
03jdBN8vd1xK38TlvXvCAr,Sisters Are Doin' It for Themselves - ET Mix,Collaboration,FALSE,1985,1986,2,1985;1986,15,39,83,19,1985-10-19,1986-01-25,468533,0.0331,0.675,0.729,0,0.0552,-7.699,0.0657,0.863,133.91
03mWW5Mpi0RMRGHDki19bi,Come Together,Collaboration,FALSE,1970,1970,1,1970,8,23,44,32,1970-03-07,1970-04-25,220000,0.628,0.762,0.252,0.00625,0.191,-14.957,0.0383,0.302,79.445
03n6SIUfhgX23DKSB9KKat,Lazy Day,Solo,FALSE,1967,1967,1,1967,11,13,87,61,1967-10-14,1967-12-23,188040,0.359,0.513,0.591,0,0.589,-6.747,0.0258,0.615,75.735
03qVg9HRUJystE3EtupDei,We Can't Be Friends (with R.L.),Collaboration,FALSE,1999,2000,2,1999;2000,20,26,93,4,1999-09-11,2000-01-22,281640,0.0359,0.387,0.449,0,0.0915,-7.515,0.0333,0.0695,119.916
03rP9jQMCTb2KLSckFrIwi,Don't Call Us We'll Call You,Solo,FALSE,1974,1975,2,1974;1975,21,2,92,27,1974-12-07,1975-04-26,203533,0.332,0.756,0.615,2.83e-4,0.279,-8.103,0.0357,0.756,97.652
03teNQu8rWlFnNzF1ULXIq,Starstruck,Solo,FALSE,2010,2010,1,2010,1,24,24,24,2010-03-06,2010-03-06,175027,0.0353,0.555,0.8,0,0.0783,-4.835,0.0776,0.801,174.007
03wrQEmLVQsiDemqaZm11Q,Just A Little Bit,Solo,FALSE,1965,1965,1,1965,7,19,62,60,1965-10-30,1965-12-11,104827,0.542,0.614,0.575,0.00775,0.101,-9.265,0.145,0.914,81.123
03wxVlXdqCzRImWLTSF21U,Memories,Collaboration,FALSE,1969,1969,1,1969,7,34,66,60,1969-03-22,1969-05-03,194307,0.705,0.264,0.547,0.0232,0.0997,-8.908,0.0324,0.211,88.722
03xpqxQ2tCUuDAKNLThmGO,Nothing Broken But My Heart,Solo,FALSE,1992,1992,1,1992,20,3,72,5,1992-08-01,1992-12-12,355467,0.222,0.488,0.366,4.36e-5,0.195,-13.507,0.0336,0.116,171.832
03xqKkIVYcDk4PQACbWDdo,When the Ship Comes In,Solo,FALSE,1965,1965,1,1965,3,3,10,10,1965-05-15,1965-05-29,158840,0.316,0.592,0.41,0,0.14,-13.011,0.0305,0.663,122.419
03zB9duFz1JqLxAIYvGdac,I'm In You,Solo,FALSE,1977,1977,1,1977,20,33,99,5,1977-05-28,1977-10-08,250000,0.173,0.329,0.499,8.09e-6,0.124,-7.235,0.0274,0.164,98.533
042pmCix7CPth3l3X28jl1,Here and Now,Solo,FALSE,1989,1990,2,1989;1990,27,23,95,12,1989-12-23,1990-06-23,323000,0.528,0.572,0.284,0,0.0853,-14.453,0.0269,0.244,74.968
046MBhhgQJJghnbgZCkaAR,I Need You,Solo,FALSE,2000,2000,1,2000,25,24,90,60,2000-05-27,2000-11-11,229827,0.02,0.478,0.736,9.58e-5,0.118,-7.124,0.0367,0.564,144.705
047fCsbO4NdmwCBn8pcUXl,Marvins Room,Solo,TRUE,2011,2011,1,2011,18,33,80,2,2011-08-06,2011-12-17,347227,0.646,0.492,0.26,0.00178,0.0705,-17.341,0.0921,0.312,111.519
048fAgdSLnAbQZG1ePSUKb,Roll with Me,Solo,FALSE,2008,2009,2,2008;2009,20,5,68,26,2008-09-27,2009-02-07,233933,0.0533,0.552,0.648,1.5e-4,0.144,-6.71,0.0273,0.407,142.159
0494ywXn6Z7SbcmHJKxOFJ,There'll Never Be,Solo,FALSE,1978,1978,1,1978,13,16,65,22,1978-10-07,1978-12-30,323867,0.626,0.63,0.688,0.0414,0.119,-9.67,0.0772,0.886,77.722
04F6rARD2mv4JiT8WglIDz,What Might Have Been,Solo,FALSE,1993,1994,2,1993;1994,20,4,27,23,1993-08-07,1994-04-02,238800,0.623,0.621,0.201,0,0.131,-15.112,0.0296,0.146,130.627
04Fv23YNtb0NTEztJM2N38,Beautiful Liar (Originally Performed by Beyonce & Shakira) [Vocal Version],Solo,FALSE,2007,2007,1,2007,18,7,98,10,2007-03-31,2007-07-28,196472,0.0454,0.663,0.446,5.85e-5,0.132,-14.394,0.0982,0.574,91.919
04Hi1j80cnQoTKbOsfIMiP,A Man Needs a Woman,Solo,FALSE,1968,1968,1,1968,10,4,38,38,1968-01-06,1968-03-09,169400,0.729,0.551,0.371,0,0.241,-7.771,0.0383,0.435,75.358
04JxDXEJRDypv0mT9mxEHC,Still In Saigon,Solo,FALSE,1982,1982,1,1982,12,26,79,11,1982-03-27,1982-06-12,231373,0.0525,0.565,0.6,0,0.122,-11.635,0.0496,0.864,148.536
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Solo,TRUE,2002,2002,1,2002,26,52,100,62,2002-05-04,2002-10-26,228227,0.218,0.965,0.736,0,0.0595,-5.005,0.144,0.921,107.07
04LHI4oQAAadN7rEavFzqX,Small World - Single Edit,Solo,FALSE,1988,1988,1,1988,11,35,76,19,1988-10-08,1988-12-17,282480,0.298,0.766,0.749,7.23e-4,0.051,-5.123,0.0359,0.811,115.039
04MjaNej8XUHI8jbz2THez,7,Solo,TRUE,1992,1993,2,1992;1993,23,3,94,54,1992-11-28,1993-05-01,310467,0.0917,0.747,0.749,0,0.0444,-6.255,0.0563,0.563,100.722
04N18CfIbOJPnVLGOKgJNB,Wherever I Lay My Hat (That's My Home),Solo,FALSE,1983,1983,1,1983,7,16,31,2,1983-10-01,1983-11-12,250053,0.247,0.63,0.514,0,0.0989,-8.005,0.0521,0.477,89.128
04NGX0b5Tgs7VsErfn5OA1,Vitamin R (Leading Us Along),Solo,FALSE,2004,2005,2,2004;2005,12,24,33,13,2004-11-20,2005-02-05,223173,0.00465,0.481,0.88,6.02e-5,0.204,-4.55,0.0717,0.289,95.023
04NWboLCziY5j0J2C1gA7Y,Body Heat,Solo,FALSE,1979,1979,1,1979,2,15,15,15,1979-04-07,1979-04-14,180600,0.00992,0.44,0.526,0.42,0.115,-9.908,0.04,0.733,128.865
04RM7D5FZzFahr4L6QOuW6,(The Lament Of The Cherokee) Indian Reservation,Solo,FALSE,1968,1968,1,1968,9,29,81,62,1968-08-31,1968-10-26,201200,0.24,0.805,0.473,0.00516,0.177,-12.999,0.0507,0.519,124.618
04RhEX12gZhGanoLLe75sM,Chains Around My Heart,Solo,FALSE,1992,1993,2,1992;1993,13,31,57,6,1992-10-24,1993-01-16,344600,0.134,0.481,0.467,1.94e-5,0.13,-10.442,0.0292,0.115,81.054
04RpmAdMb2t6j86pWEKRbD,There's So Much Love All Around Me,Solo,FALSE,1971,1971,1,1971,2,1,3,3,1971-05-08,1971-05-15,159627,0.131,0.621,0.808,0.0114,0.0864,-9.088,0.0522,0.811,120.312
04S1pkp1VaIqjg8zZqknR5,Enchanted,Solo,FALSE,2010,2010,1,2010,1,26,26,26,2010-11-13,2010-11-13,352200,0.0657,0.519,0.601,6.91e-4,0.157,-3.72,0.0259,0.218,81.917
04UWtAIMwi67MG8uHwYqgK,Joey,Solo,FALSE,1990,1991,2,1990;1991,21,3,82,1,1990-08-18,1991-01-05,248960,0.0151,0.607,0.788,0.0136,0.173,-5.326,0.0293,0.334,118.696
04VArZKHm1xesMxqnsutDY,I'm Dreamin',Solo,FALSE,1991,1991,1,1991,4,11,12,2,1991-05-11,1991-06-01,303707,0.249,0.788,0.745,7.66e-6,0.25,-9.342,0.0581,0.688,110.133
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Solo,FALSE,2018,2018,1,2018,20,9,66,23,2018-07-28,2018-12-08,195519,0.00281,0.63,0.694,0,0.0719,-6.257,0.0253,0.216,97.005
04aAxqtGp5pv12UXAg4pkq,Centuries,Solo,FALSE,2014,2015,2,2014;2015,34,79,91,52,2014-09-27,2015-05-16,228360,0.004,0.385,0.866,0,0.111,-2.817,0.0697,0.551,176.014
04bs5EpVXhbPkqV9uwOAM9,Not On Your Love,Solo,FALSE,1995,1995,1,1995,2,4,4,2,1995-09-16,1995-09-23,202333,0.432,0.563,0.524,0,0.272,-7.62,0.0225,0.252,86.496
04c7gHwmtsa37ejt5o3Kdp,The Right Stuff,Solo,FALSE,1988,1988,1,1988,10,19,57,5,1988-07-23,1988-09-24,267760,0.0707,0.81,0.761,0.0125,0.0426,-7.582,0.0529,0.587,112.593
04ccQGJ1i8gL7JoeCPiJbv,Don't Happen Twice,Solo,FALSE,2001,2001,1,2001,20,19,75,38,2001-03-10,2001-07-21,203067,0.00626,0.499,0.708,1.15e-5,0.0423,-7.029,0.0301,0.617,158.785
04g5azrVdssnRTiYp2NjAr,Good Lovin',Solo,FALSE,1965,1965,1,1965,5,10,20,20,1965-05-01,1965-05-29,150867,0.367,0.541,0.777,0.00475,0.309,-9.259,0.0906,0.703,88.092
04hf4vWXR2ObRoxz9FR4a4,Lifeline,Solo,FALSE,2009,2009,1,2009,2,20,20,13,2009-04-11,2009-04-18,257547,1.94e-4,0.457,0.91,1.16e-4,0.393,-5.19,0.0569,0.313,105.977
04iQpMbrtkCtyRcIQ7Hkt9,I've Been Thinking About You,Solo,FALSE,1994,1994,1,1994,11,6,21,3,1994-04-02,1994-06-11,232153,0.0174,0.751,0.876,9.37e-4,0.0932,-8.142,0.0608,0.673,125.141
04ijIUVdT4Qy1SBWFUPROY,Trouble,Solo,FALSE,1981,1982,2,1981;1982,19,27,92,5,1981-10-24,1982-02-27,236533,0.111,0.695,0.503,0.0134,0.0996,-12.91,0.0361,0.969,124.113
04jNbL6I5ZPLYKKlL08Z8Z,I Wonder Why,Solo,FALSE,1991,1992,2,1991;1992,20,4,92,41,1991-09-07,1992-01-18,267240,0.0573,0.549,0.62,0,0.591,-8.971,0.0306,0.288,135.112
04k85vfh2EbwmBFG7ssCF0,Survivalism,Solo,FALSE,2007,2007,1,2007,1,33,33,33,2007-03-31,2007-03-31,262493,8.92e-4,0.618,0.675,0.216,0.133,-5.723,0.0679,0.354,129.983
04lSEdjc0a6mszj94ZavmD,Another Night,Solo,FALSE,1986,1986,1,1986,14,27,79,27,1986-01-18,1986-04-19,269893,0.137,0.673,0.678,2.86e-4,0.183,-9.094,0.0447,0.728,120.677
04nrPFEPIMrROgnQLzcAUj,Brown Arms in Houston,Solo,FALSE,1969,1969,1,1969,3,9,10,10,1969-05-31,1969-06-14,223267,0.774,0.274,0.401,0.00623,0.114,-8.318,0.036,0.157,177.68
04tSWZo4MLebMbf7RwSmyE,Keep It Together,Solo,FALSE,1990,1990,1,1990,13,45,93,18,1990-02-03,1990-04-28,303200,0.231,0.719,0.819,0.0222,0.0808,-10.579,0.0448,0.794,103.078
04vjITexyKXFcTja0G6Mls,I Should Be Laughing (Karaoke Version),Solo,FALSE,1993,1993,1,1993,4,3,15,10,1993-06-19,1993-07-10,304522,0.00983,0.545,0.514,0.914,0.21,-9.67,0.0281,0.142,169.945
051NZ3rr3HXTULCEySJRX3,Used to Love U,Solo,FALSE,2004,2004,1,2004,13,4,27,3,2004-10-02,2004-12-25,210867,0.0347,0.661,0.796,0,0.396,-4.776,0.0833,0.657,87.982
056YIuMW7ds4FhC7DcYmz5,Little Bitty Pretty One,Solo,FALSE,1972,1972,1,1972,9,39,88,62,1972-04-22,1972-06-17,169440,0.226,0.686,0.939,0,0.0288,-5.622,0.122,0.798,90.653
056rtilqF4cqLOgDQGqYqv,When Something Is Wrong with My Baby,Solo,FALSE,1967,1967,1,1967,8,23,59,57,1967-02-25,1967-04-15,194107,0.148,0.376,0.477,4.25e-4,0.0384,-5.661,0.0304,0.347,138.923
056uvAVDFOa7kv9idKPpf0,I See Your Smile,Solo,FALSE,1993,1993,1,1993,17,25,53,1,1993-02-20,1993-06-12,274133,0.237,0.403,0.457,0,0.185,-8.984,0.0272,0.231,79.187
05BgC2247XGi8ySwBzOO0o,Heartbeat,Solo,FALSE,2016,2016,1,2016,14,25,59,6,2016-01-23,2016-04-23,209920,0.606,0.54,0.766,0,0.0903,-4.478,0.05,0.435,139.999
05Bp6hhBEoozVWYhE8rOHk,Let Me Down Easy,Solo,FALSE,1985,1986,2,1985;1986,4,12,15,3,1985-12-28,1986-01-18,248000,0.0179,0.576,0.711,8.95e-6,0.098,-13.781,0.0335,0.623,110.932
05HXL7lf6vL9WwOvnbTm5t,Daughter Of Darkness,Solo,FALSE,1970,1970,1,1970,9,52,88,59,1970-05-02,1970-06-27,196000,0.293,0.411,0.527,0,0.216,-9.932,0.0359,0.434,119.285
05KOgYg8PGeJyyWBPi5ja8,Free Smoke,Solo,TRUE,2017,2017,1,2017,4,83,83,29,2017-04-08,2017-04-29,218674,0.0621,0.617,0.492,0,0.484,-7.588,0.448,0.208,141.953
05M64X8usrSHqWTLHm48ff,Soul Provider,Solo,FALSE,1989,1989,1,1989,17,25,84,13,1989-07-01,1989-10-21,267293,0.08,0.609,0.42,0,0.347,-10.875,0.0249,0.448,83.552
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,Solo,FALSE,1990,1991,2,1990;1991,15,2,75,11,1990-10-27,1991-02-02,188067,0.00257,0.599,0.79,0.00181,0.312,-3.58,0.043,0.961,103.783
05NdLBmUVkXlBpel2QR07Y,Steppin' Out,Solo,FALSE,1982,1982,1,1982,2,12,12,12,1982-02-13,1982-02-20,285373,0.0456,0.893,0.513,1.73e-5,0.158,-14.217,0.0748,0.879,119.153
05NgW9vpvEdfPxG7A0odVK,You Light Up My Life,Solo,FALSE,1997,1998,2,1997;1998,20,46,67,19,1997-09-13,1998-01-24,217533,0.63,0.347,0.4,0,0.122,-7.359,0.0273,0.108,77.987
05Q8DT8pyXJrxI6kCLzjdh,Break My Bank (feat. Iyaz),Collaboration,TRUE,2010,2010,1,2010,11,30,33,14,2010-07-31,2010-10-09,177253,0.0202,0.742,0.762,0,0.0921,-4.043,0.0575,0.367,91.009
05R2lE5g9hnaSmxIrUl3C0,I Adore Mi Amor,Solo,FALSE,1991,1991,1,1991,20,41,100,60,1991-07-27,1991-12-07,289200,0.243,0.683,0.476,0,0.0786,-9.995,0.027,0.725,91.989
05RMnmZr7Qj7GVX0CgmSQv,Dancing in the Street,Solo,FALSE,1982,1982,1,1982,11,27,63,5,1982-05-22,1982-07-31,227712,0.681,0.37,0.112,0.58,0.117,-19.41,0.0436,0.57,118.077
05RPI1oExznGR45l2duye7,Suddenly Last Summer,Solo,FALSE,1983,1984,2,1983;1984,20,41,92,1,1983-09-03,1984-01-14,222241,0.261,0.756,0.807,7.93e-4,0.0719,-3.969,0.0294,0.596,119.976
05Rdg52eBYVUy5A55rnz39,Only Prettier,Solo,FALSE,2010,2011,2,2010;2011,19,5,40,8,2010-09-18,2011-01-22,189440,0.0818,0.389,0.695,0,0.0698,-2.4,0.0348,0.778,167.968
05RqsEr4euppjIJ8bcvvrR,A Rock 'n' Roll Fantasy,Solo,FALSE,1978,1978,1,1978,11,9,71,2,1978-07-22,1978-09-30,298747,0.288,0.475,0.417,0,0.313,-12.438,0.0344,0.534,109.096
05U9c8s9N8YUXNzGv3k4c7,Lady Is A Tramp (Glee Cast Version),Solo,FALSE,2010,2010,1,2010,1,20,20,20,2010-05-29,2010-05-29,166200,0.159,0.326,0.687,0,0.341,-3.785,0.0531,0.554,200.035
05VKlP9ho9Pd1RqjNQQ8Bd,I Don't Wanna Be A Loser,Solo,FALSE,1964,1964,1,1964,5,26,64,64,1964-05-23,1964-06-20,160000,0.656,0.299,0.396,4.34e-6,0.189,-10.168,0.0288,0.666,180.425
05WuemBRmew7sHqNbipsuy,Soul Train,Collaboration,FALSE,1968,1968,1,1968,3,11,11,11,1968-05-04,1968-05-18,165001,0.726,0.725,0.394,1.03e-5,0.131,-10.555,0.0368,0.904,111.394
05XkMS2YVNfPNXepMScPRJ,I Say a Little Prayer,Solo,FALSE,1967,1968,2,1967;1968,13,26,97,59,1967-10-21,1968-01-13,188360,0.872,0.512,0.415,0,0.184,-7.642,0.0608,0.714,147.2
05YQqgKIUvxOVqs9A2lHm0,Rosanna's Going Wild,Solo,FALSE,1968,1968,1,1968,2,10,10,10,1968-01-27,1968-02-03,117893,0.501,0.703,0.607,1.75e-5,0.0511,-10.95,0.0392,0.961,100.222
05ZACkzW8YbRq3eFgIfSNB,Springsteen,Solo,FALSE,2012,2012,1,2012,22,22,82,53,2012-03-17,2012-08-11,263387,0.1,0.692,0.809,9.77e-5,0.185,-5.935,0.0255,0.927,104.023
05ZlUqZ3dtfdhTXSuwrFVN,Somebody Stole My Dog,Solo,FALSE,1964,1964,1,1964,2,10,15,15,1964-04-11,1964-04-18,159773,0.292,0.725,0.498,2.47e-5,0.0387,-9.606,0.0393,0.827,115.77
